Date,Price
2019-12-15,0.002118
2019-12-16,0.002133
2019-12-17,0.002092
2019-12-18,0.001977
2019-12-19,0.002046
2019-12-20,0.002018
2019-12-21,0.002018
2019-12-22,0.002055
2019-12-23,0.002092
2019-12-24,0.002059
2019-12-25,0.002054
2019-12-26,0.002067
2019-12-27,0.002057
2019-12-28,0.002029
2019-12-29,0.002043
2019-12-30,0.002049
2019-12-31,0.002018
2020-01-01,0.002007
2020-01-02,0.002018
2020-01-03,0.001988
2020-01-04,0.002017
2020-01-05,0.002078
2020-01-06,0.002052
2020-01-07,0.002129
2020-01-08,0.002155
2020-01-09,0.002102
2020-01-10,0.002121
2020-01-11,0.002185
2020-01-12,0.002166
2020-01-13,0.002200
2020-01-14,0.002178
2020-01-15,0.002351
2020-01-16,0.002372
2020-01-17,0.002329
2020-01-18,0.002476
2020-01-19,0.002493
2020-01-20,0.002382
2020-01-21,0.002379
2020-01-22,0.002365
2020-01-23,0.002343
2020-01-24,0.002259
2020-01-25,0.002253
2020-01-26,0.002232
2020-01-27,0.002276
2020-01-28,0.002363
2020-01-29,0.002416
2020-01-30,0.002364
2020-01-31,0.002408
2020-02-01,0.002376
2020-02-02,0.002411
2020-02-03,0.002451
2020-02-04,0.002434
2020-02-05,0.002489
2020-02-06,0.002595
2020-02-07,0.002650
2020-02-08,0.002786
2020-02-09,0.003159
2020-02-10,0.003214
2020-02-11,0.002968
2020-02-12,0.003033
2020-02-13,0.003058
2020-02-14,0.003006
2020-02-15,0.003100
2020-02-16,0.002901
2020-02-17,0.002777
2020-02-18,0.002719
2020-02-19,0.002827
2020-02-20,0.002618
2020-02-21,0.002649
2020-02-22,0.002650
2020-02-23,0.002578
2020-02-24,0.002662
2020-02-25,0.002582
2020-02-26,0.002466
2020-02-27,0.002330
2020-02-28,0.002320
2020-02-29,0.002306
2020-03-01,0.002229
2020-03-02,0.002284
2020-03-03,0.002351
2020-03-04,0.002494
2020-03-05,0.002427
2020-03-06,0.002480
2020-03-07,0.002487
2020-03-08,0.002405
2020-03-09,0.002176
2020-03-10,0.002213
2020-03-11,0.002205
2020-03-12,0.002176
2020-03-13,0.001507
2020-03-14,0.001736
2020-03-15,0.001679
2020-03-16,0.001690
2020-03-17,0.001602
2020-03-18,0.001642
2020-03-19,0.001611
2020-03-20,0.001764
2020-03-21,0.001773
2020-03-22,0.001780
2020-03-23,0.001730
2020-03-24,0.001810
2020-03-25,0.001850
2020-03-26,0.001831
2020-03-27,0.001844
2020-03-28,0.001778
2020-03-29,0.001781
2020-03-30,0.001728
