Date,Price
2018-05-04,0.883483
2018-05-05,0.892207
2018-05-06,0.904519
2018-05-07,0.867618
2018-05-08,0.826738
2018-05-09,0.810678
2018-05-10,0.795388
2018-05-11,0.756949
2018-05-12,0.679613
2018-05-13,0.685730
2018-05-14,0.729610
2018-05-15,0.735400
2018-05-16,0.696718
2018-05-17,0.704757
2018-05-18,0.665200
2018-05-19,0.676887
2018-05-20,0.674679
2018-05-21,0.694770
2018-05-22,0.679807
2018-05-23,0.645535
2018-05-24,0.598065
2018-05-25,0.623831
2018-05-26,0.609995
2018-05-27,0.610773
2018-05-28,0.606656
2018-05-29,0.553681
2018-05-30,0.591368
2018-05-31,0.601766
2018-06-01,0.611274
2018-06-02,0.621366
2018-06-03,0.640335
2018-06-04,0.676361
2018-06-05,0.659286
2018-06-06,0.670197
2018-06-07,0.669360
2018-06-08,0.677323
2018-06-09,0.671915
2018-06-10,0.665050
2018-06-11,0.580314
2018-06-12,0.592254
2018-06-13,0.560652
2018-06-14,0.528635
2018-06-15,0.552884
2018-06-16,0.539915
2018-06-17,0.533112
2018-06-18,0.527927
2018-06-19,0.530993
2018-06-20,0.543912
2018-06-21,0.536943
2018-06-22,0.534546
2018-06-23,0.485026
2018-06-24,0.489108
2018-06-25,0.471724
2018-06-26,0.480260
2018-06-27,0.459215
2018-06-28,0.468329
2018-06-29,0.452186
2018-06-30,0.443810
2018-07-01,0.462584
2018-07-02,0.460930
2018-07-03,0.482759
2018-07-04,0.484768
2018-07-05,0.488833
2018-07-06,0.475787
2018-07-07,0.475244
2018-07-08,0.478686
2018-07-09,0.478471
2018-07-10,0.474819
2018-07-11,0.445756
2018-07-12,0.447207
2018-07-13,0.432599
2018-07-14,0.436977
2018-07-15,0.438467
2018-07-16,0.445389
2018-07-17,0.471896
2018-07-18,0.498943
2018-07-19,0.482218
2018-07-20,0.474918
2018-07-21,0.443892
2018-07-22,0.452405
2018-07-23,0.448450
2018-07-24,0.445828
2018-07-25,0.451037
2018-07-26,0.459058
2018-07-27,0.449249
2018-07-28,0.451833
2018-07-29,0.453617
2018-07-30,0.452973
2018-07-31,0.445592
2018-08-01,0.434991
2018-08-02,0.444215
2018-08-03,0.431578
2018-08-04,0.440295
2018-08-05,0.430426
2018-08-06,0.434584
2018-08-07,0.413351
2018-08-08,0.379847
2018-08-09,0.330052
2018-08-10,0.343388
2018-08-11,0.321116
2018-08-12,0.299651
2018-08-13,0.297599
2018-08-14,0.276064
2018-08-15,0.268204
2018-08-16,0.280148
2018-08-17,0.289246
2018-08-18,0.353591
2018-08-19,0.323748
2018-08-20,0.339880
2018-08-21,0.318302
2018-08-22,0.331176
2018-08-23,0.319229
2018-08-24,0.325415
2018-08-25,0.326810
2018-08-26,0.328016
2018-08-27,0.323545
2018-08-28,0.336961
2018-08-29,0.348442
2018-08-30,0.343965
2018-08-31,0.332946
2018-09-01,0.334135
2018-09-02,0.344717
2018-09-03,0.340938
2018-09-04,0.335308
2018-09-05,0.330884
2018-09-06,0.279289
2018-09-07,0.295678
2018-09-08,0.287551
2018-09-09,0.276481
2018-09-10,0.276728
2018-09-11,0.267462
2018-09-12,0.262584
2018-09-13,0.268105
2018-09-14,0.277809
2018-09-15,0.276427
2018-09-16,0.280970
2018-09-17,0.280618
2018-09-18,0.271202
2018-09-19,0.318854
2018-09-20,0.324696
